Witness ID,Witness Name,Title,Organization,Meeting Name,Date,Time,Acronym,Notice Link,Evidence Link,Minutes Link
98930,Mr. Howard Sapers,", Correctional Investigator of Canada",Office of the Correctional Investigator of Canada,AANO,"Tuesday, April 19, 2016",11:07 a.m. - 1:01 p.m. (EST),AANO,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-2/AANO/meeting-40/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-2/AANO/meeting-40/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-2/AANO/meeting-40/minutes
98930,Mr. Howard Sapers,", Correctional Investigator of Canada",Office of the Correctional Investigator of Canada,SECU,"Tuesday, April 19, 2016",11:05 a.m. - 12:53 p.m. (EDT),SECU,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-2/SECU/meeting-32/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-2/SECU/meeting-32/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-2/SECU/meeting-32/minutes
98930,Mr. Howard Sapers,", Correctional Investigator of Canada",Office of the Correctional Investigator of Canada,SECU,"Tuesday, April 19, 2016",9:05 a.m. - 11:06 a.m. (EDT),SECU,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-2/SECU/meeting-24/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-2/SECU/meeting-24/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-2/SECU/meeting-24/minutes
98930,Mr. Howard Sapers,", Correctional Investigator of Canada",Office of the Correctional Investigator of Canada,JUST,"Tuesday, April 19, 2016",3:31 p.m. - 5:31 p.m. (EDT),JUST,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-2/JUST/meeting-24/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-2/JUST/meeting-24/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-2/JUST/meeting-24/minutes
98930,Mr. Howard Sapers,", Correctional Investigator of Canada",Office of the Correctional Investigator of Canada,PACP,"Tuesday, April 19, 2016",3:27 p.m. - 5:44 p.m. (EDT),PACP,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/39-1/PACP/meeting-45/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/39-1/PACP/meeting-45/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/39-1/PACP/meeting-45/minutes
98930,Mr. Howard Sapers,", Correctional Investigator of Canada",Office of the Correctional Investigator of Canada,AANO,"Tuesday, April 19, 2016",11:11 a.m. - 1:09 p.m. (EST),AANO,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/39-1/AANO/meeting-33/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/39-1/AANO/meeting-33/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/39-1/AANO/meeting-33/minutes
98930,Mr. Howard Sapers,", Correctional Investigator of Canada",Office of the Correctional Investigator of Canada,JUST,"Monday, March 23, 2015",3:29 p.m. - 6:04 p.m. (EDT),JUST,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-2/JUST/meeting-67/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-2/JUST/meeting-67/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-2/JUST/meeting-67/minutes
98930,Mr. Howard Sapers,", Correctional Investigator of Canada",Office of the Correctional Investigator of Canada,SECU,"Monday, March 23, 2015",8:51 a.m. - 10:48 a.m. (EST),SECU,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-2/SECU/meeting-46/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-2/SECU/meeting-46/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-2/SECU/meeting-46/minutes
98930,Mr. Howard Sapers,", Correctional Investigator of Canada",Office of the Correctional Investigator of Canada,SECU,"Monday, March 23, 2015",3:30 p.m. - 5:02 p.m. (EDT),SECU,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-1/SECU/meeting-38/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-1/SECU/meeting-38/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-1/SECU/meeting-38/minutes
98930,Mr. Howard Sapers,", Correctional Investigator of Canada",Office of the Correctional Investigator of Canada,SECU,"Monday, March 23, 2015",3:37 p.m. - 4:46 p.m. (EDT),SECU,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-1/SECU/meeting-34/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-1/SECU/meeting-34/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-1/SECU/meeting-34/minutes
98930,Mr. Howard Sapers,", Correctional Investigator of Canada",Office of the Correctional Investigator of Canada,SECU,"Monday, March 23, 2015",10:59 a.m. - 1:00 p.m. (EST),SECU,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-1/SECU/meeting-17/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-1/SECU/meeting-17/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-1/SECU/meeting-17/minutes
98930,Mr. Howard Sapers,", Correctional Investigator of Canada",Office of the Correctional Investigator of Canada,JUST,"Monday, March 23, 2015",8:54 a.m. - 10:27 a.m. (EDT),JUST,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-1/JUST/meeting-10/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-1/JUST/meeting-10/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-1/JUST/meeting-10/minutes
98930,Mr. Howard Sapers,", Correctional Investigator of Canada",Office of the Correctional Investigator of Canada,SECU,"Monday, March 23, 2015",11:37 a.m. - 1:05 p.m. (EDT),SECU,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-1/SECU/meeting-6/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-1/SECU/meeting-6/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-1/SECU/meeting-6/minutes
98930,Mr. Howard Sapers,", Correctional Investigator of Canada",Office of the Correctional Investigator of Canada,SECU,"Monday, March 23, 2015",6:35 p.m. - 9:57 p.m. (EST),SECU,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-3/SECU/meeting-55/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-3/SECU/meeting-55/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-3/SECU/meeting-55/minutes
98930,Mr. Howard Sapers,", Correctional Investigator of Canada",Office of the Correctional Investigator of Canada,JUST,"Monday, March 23, 2015",3:30 p.m. - 5:30 p.m. (EST),JUST,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-3/JUST/meeting-36/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-3/JUST/meeting-36/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-3/JUST/meeting-36/minutes
98930,Mr. Howard Sapers,", Correctional Investigator of Canada",Office of the Correctional Investigator of Canada,AANO,"Monday, March 23, 2015",11:07 a.m. - 1:01 p.m. (EST),AANO,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-2/AANO/meeting-40/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-2/AANO/meeting-40/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-2/AANO/meeting-40/minutes
98930,Mr. Howard Sapers,", Correctional Investigator of Canada",Office of the Correctional Investigator of Canada,SECU,"Monday, March 23, 2015",11:05 a.m. - 12:53 p.m. (EDT),SECU,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-2/SECU/meeting-32/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-2/SECU/meeting-32/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-2/SECU/meeting-32/minutes
98930,Mr. Howard Sapers,", Correctional Investigator of Canada",Office of the Correctional Investigator of Canada,SECU,"Monday, March 23, 2015",9:05 a.m. - 11:06 a.m. (EDT),SECU,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-2/SECU/meeting-24/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-2/SECU/meeting-24/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-2/SECU/meeting-24/minutes
98930,Mr. Howard Sapers,", Correctional Investigator of Canada",Office of the Correctional Investigator of Canada,JUST,"Monday, March 23, 2015",3:31 p.m. - 5:31 p.m. (EDT),JUST,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-2/JUST/meeting-24/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-2/JUST/meeting-24/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-2/JUST/meeting-24/minutes
98930,Mr. Howard Sapers,", Correctional Investigator of Canada",Office of the Correctional Investigator of Canada,PACP,"Monday, March 23, 2015",3:27 p.m. - 5:44 p.m. (EDT),PACP,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/39-1/PACP/meeting-45/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/39-1/PACP/meeting-45/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/39-1/PACP/meeting-45/minutes
98930,Mr. Howard Sapers,", Correctional Investigator of Canada",Office of the Correctional Investigator of Canada,AANO,"Monday, March 23, 2015",11:11 a.m. - 1:09 p.m. (EST),AANO,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/39-1/AANO/meeting-33/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/39-1/AANO/meeting-33/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/39-1/AANO/meeting-33/minutes
98930,Mr. Howard Sapers,", Correctional Investigator of Canada",Office of the Correctional Investigator of Canada,SECU,"Thursday, January 29, 2015",8:51 a.m. - 10:48 a.m. (EST),SECU,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-2/SECU/meeting-46/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-2/SECU/meeting-46/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-2/SECU/meeting-46/minutes
98930,Mr. Howard Sapers,", Correctional Investigator of Canada",Office of the Correctional Investigator of Canada,SECU,"Thursday, January 29, 2015",3:30 p.m. - 5:02 p.m. (EDT),SECU,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-1/SECU/meeting-38/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-1/SECU/meeting-38/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-1/SECU/meeting-38/minutes
98930,Mr. Howard Sapers,", Correctional Investigator of Canada",Office of the Correctional Investigator of Canada,SECU,"Thursday, January 29, 2015",3:37 p.m. - 4:46 p.m. (EDT),SECU,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-1/SECU/meeting-34/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-1/SECU/meeting-34/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-1/SECU/meeting-34/minutes
98930,Mr. Howard Sapers,", Correctional Investigator of Canada",Office of the Correctional Investigator of Canada,SECU,"Thursday, January 29, 2015",10:59 a.m. - 1:00 p.m. (EST),SECU,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-1/SECU/meeting-17/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-1/SECU/meeting-17/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-1/SECU/meeting-17/minutes
98930,Mr. Howard Sapers,", Correctional Investigator of Canada",Office of the Correctional Investigator of Canada,JUST,"Thursday, January 29, 2015",8:54 a.m. - 10:27 a.m. (EDT),JUST,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-1/JUST/meeting-10/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-1/JUST/meeting-10/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-1/JUST/meeting-10/minutes
98930,Mr. Howard Sapers,", Correctional Investigator of Canada",Office of the Correctional Investigator of Canada,SECU,"Thursday, January 29, 2015",11:37 a.m. - 1:05 p.m. (EDT),SECU,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-1/SECU/meeting-6/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-1/SECU/meeting-6/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-1/SECU/meeting-6/minutes
98930,Mr. Howard Sapers,", Correctional Investigator of Canada",Office of the Correctional Investigator of Canada,SECU,"Thursday, January 29, 2015",6:35 p.m. - 9:57 p.m. (EST),SECU,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-3/SECU/meeting-55/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-3/SECU/meeting-55/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-3/SECU/meeting-55/minutes
98930,Mr. Howard Sapers,", Correctional Investigator of Canada",Office of the Correctional Investigator of Canada,JUST,"Thursday, January 29, 2015",3:30 p.m. - 5:30 p.m. (EST),JUST,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-3/JUST/meeting-36/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-3/JUST/meeting-36/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-3/JUST/meeting-36/minutes
98930,Mr. Howard Sapers,", Correctional Investigator of Canada",Office of the Correctional Investigator of Canada,AANO,"Thursday, January 29, 2015",11:07 a.m. - 1:01 p.m. (EST),AANO,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-2/AANO/meeting-40/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-2/AANO/meeting-40/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-2/AANO/meeting-40/minutes
98930,Mr. Howard Sapers,", Correctional Investigator of Canada",Office of the Correctional Investigator of Canada,SECU,"Thursday, January 29, 2015",11:05 a.m. - 12:53 p.m. (EDT),SECU,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-2/SECU/meeting-32/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-2/SECU/meeting-32/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-2/SECU/meeting-32/minutes
98930,Mr. Howard Sapers,", Correctional Investigator of Canada",Office of the Correctional Investigator of Canada,SECU,"Thursday, January 29, 2015",9:05 a.m. - 11:06 a.m. (EDT),SECU,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-2/SECU/meeting-24/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-2/SECU/meeting-24/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-2/SECU/meeting-24/minutes
98930,Mr. Howard Sapers,", Correctional Investigator of Canada",Office of the Correctional Investigator of Canada,JUST,"Thursday, January 29, 2015",3:31 p.m. - 5:31 p.m. (EDT),JUST,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-2/JUST/meeting-24/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-2/JUST/meeting-24/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-2/JUST/meeting-24/minutes
98930,Mr. Howard Sapers,", Correctional Investigator of Canada",Office of the Correctional Investigator of Canada,PACP,"Thursday, January 29, 2015",3:27 p.m. - 5:44 p.m. (EDT),PACP,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/39-1/PACP/meeting-45/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/39-1/PACP/meeting-45/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/39-1/PACP/meeting-45/minutes
98930,Mr. Howard Sapers,", Correctional Investigator of Canada",Office of the Correctional Investigator of Canada,AANO,"Thursday, January 29, 2015",11:11 a.m. - 1:09 p.m. (EST),AANO,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/39-1/AANO/meeting-33/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/39-1/AANO/meeting-33/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/39-1/AANO/meeting-33/minutes
98930,Mr. Howard Sapers,", Correctional Investigator of Canada",Office of the Correctional Investigator of Canada,SECU,"Tuesday, May 8, 2012",3:30 p.m. - 5:02 p.m. (EDT),SECU,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-1/SECU/meeting-38/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-1/SECU/meeting-38/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-1/SECU/meeting-38/minutes
98930,Mr. Howard Sapers,", Correctional Investigator of Canada",Office of the Correctional Investigator of Canada,SECU,"Tuesday, May 8, 2012",3:37 p.m. - 4:46 p.m. (EDT),SECU,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-1/SECU/meeting-34/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-1/SECU/meeting-34/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-1/SECU/meeting-34/minutes
98930,Mr. Howard Sapers,", Correctional Investigator of Canada",Office of the Correctional Investigator of Canada,SECU,"Tuesday, May 8, 2012",10:59 a.m. - 1:00 p.m. (EST),SECU,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-1/SECU/meeting-17/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-1/SECU/meeting-17/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-1/SECU/meeting-17/minutes
98930,Mr. Howard Sapers,", Correctional Investigator of Canada",Office of the Correctional Investigator of Canada,JUST,"Tuesday, May 8, 2012",8:54 a.m. - 10:27 a.m. (EDT),JUST,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-1/JUST/meeting-10/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-1/JUST/meeting-10/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-1/JUST/meeting-10/minutes
98930,Mr. Howard Sapers,", Correctional Investigator of Canada",Office of the Correctional Investigator of Canada,SECU,"Tuesday, May 8, 2012",11:37 a.m. - 1:05 p.m. (EDT),SECU,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-1/SECU/meeting-6/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-1/SECU/meeting-6/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/41-1/SECU/meeting-6/minutes
98930,Mr. Howard Sapers,", Correctional Investigator of Canada",Office of the Correctional Investigator of Canada,SECU,"Tuesday, May 8, 2012",6:35 p.m. - 9:57 p.m. (EST),SECU,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-3/SECU/meeting-55/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-3/SECU/meeting-55/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-3/SECU/meeting-55/minutes
98930,Mr. Howard Sapers,", Correctional Investigator of Canada",Office of the Correctional Investigator of Canada,JUST,"Tuesday, May 8, 2012",3:30 p.m. - 5:30 p.m. (EST),JUST,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-3/JUST/meeting-36/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-3/JUST/meeting-36/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-3/JUST/meeting-36/minutes
98930,Mr. Howard Sapers,", Correctional Investigator of Canada",Office of the Correctional Investigator of Canada,AANO,"Tuesday, May 8, 2012",11:07 a.m. - 1:01 p.m. (EST),AANO,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-2/AANO/meeting-40/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-2/AANO/meeting-40/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-2/AANO/meeting-40/minutes
98930,Mr. Howard Sapers,", Correctional Investigator of Canada",Office of the Correctional Investigator of Canada,SECU,"Tuesday, May 8, 2012",11:05 a.m. - 12:53 p.m. (EDT),SECU,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-2/SECU/meeting-32/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-2/SECU/meeting-32/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/40-2/SECU/meeting-32/minutes
